order_id,date,product,category,region,state,quantity,unit_price,discount_pct,total_value,freight,payment_method,customer_id,status
PED-20241102851,2024-11-09,Geladeira,Eletrodomésticos,Nordeste,RN,5,3998.46,0.0,19992.29,0.0,Boleto,CLI-01023,Entregue
PED-20241102852,2024-11-09,Smartwatch,Acessórios,Nordeste,AL,1,1064.16,0.0,1064.16,0.0,Cartão de Débito,CLI-00207,Entregue
PED-20241102853,2024-11-09,Smartphone,Eletrônicos,Sudeste,ES,3,2586.83,0.0,7760.49,0.0,Cartão de Crédito,CLI-00215,Entregue
PED-20241102854,2024-11-10,TV,Eletrodomésticos,Sudeste,ES,4,3576.42,0.15,12159.82,0.0,Cartão de Crédito,CLI-01002,Entregue
PED-20241102855,2024-11-10,Geladeira,Eletrodomésticos,Norte,AP,5,3794.4,0.1,17074.82,0.0,Cartão de Crédito,CLI-00815,Entregue
PED-20241102856,2024-11-10,Tablet,Eletrônicos,Sudeste,MG,5,1967.63,0.0,9838.14,0.0,Transferência,CLI-00869,Entregue
PED-20241102857,2024-11-10,TV,Eletrodomésticos,Norte,AP,2,3345.59,0.0,6691.18,0.0,Cartão de Débito,CLI-00492,Em trânsito
PED-20241102858,2024-11-10,Câmera,Eletrônicos,Nordeste,PI,5,3111.22,0.05,14778.29,0.0,Boleto,CLI-00273,Entregue
PED-20241102859,2024-11-10,Geladeira,Eletrodomésticos,Centro-Oeste,GO,3,4551.65,0.0,13654.96,0.0,PIX,CLI-00219,Entregue
PED-20241102860,2024-11-10,Fone de Ouvido,Acessórios,Centro-Oeste,DF,1,326.07,0.0,326.07,54.23,PIX,CLI-00338,Cancelado
PED-20241102861,2024-11-11,TV,Eletrodomésticos,Nordeste,MA,4,3400.45,0.15,11561.52,0.0,PIX,CLI-00983,Cancelado
PED-20241102862,2024-11-11,Micro-ondas,Eletrodomésticos,Norte,AC,1,908.17,0.0,908.17,0.0,Cartão de Crédito,CLI-00402,Entregue
PED-20241102863,2024-11-11,Smartphone,Eletrônicos,Sudeste,ES,2,2728.44,0.15,4638.36,0.0,PIX,CLI-01149,Entregue
PED-20241102864,2024-11-11,Tablet,Eletrônicos,Norte,TO,1,1807.38,0.0,1807.38,0.0,Cartão de Débito,CLI-00486,Entregue
PED-20241102865,2024-11-11,TV,Eletrodomésticos,Centro-Oeste,MT,1,3123.56,0.1,2811.21,0.0,Transferência,CLI-00800,Em trânsito
PED-20241102866,2024-11-11,Console,Games,Centro-Oeste,DF,1,3060.61,0.15,2601.52,0.0,Boleto,CLI-00341,Entregue
PED-20241102867,2024-11-11,Notebook,Informática,Nordeste,CE,3,4995.1,0.05,14236.02,0.0,Cartão de Crédito,CLI-01200,Entregue
PED-20241102868,2024-11-11,TV,Eletrodomésticos,Centro-Oeste,GO,3,3825.51,0.0,11476.54,0.0,PIX,CLI-00925,Entregue
PED-20241102869,2024-11-11,Smartwatch,Acessórios,Nordeste,AL,3,1272.02,0.0,3816.07,0.0,PIX,CLI-00574,Entregue
PED-20241102870,2024-11-11,Smartwatch,Acessórios,Sudeste,SP,5,1055.12,0.15,4484.26,0.0,PIX,CLI-00175,Entregue
PED-20241102871,2024-11-12,Fone de Ouvido,Acessórios,Norte,AC,2,351.18,0.0,702.35,0.0,Boleto,CLI-00119,Entregue
PED-20241102872,2024-11-12,Fone de Ouvido,Acessórios,Centro-Oeste,DF,5,320.22,0.15,1360.94,0.0,PIX,CLI-00205,Entregue
PED-20241102873,2024-11-12,Geladeira,Eletrodomésticos,Nordeste,SE,1,3897.82,0.15,3313.14,0.0,Cartão de Crédito,CLI-00153,Entregue
PED-20241102874,2024-11-12,Smartwatch,Acessórios,Centro-Oeste,GO,2,1107.46,0.0,2214.91,0.0,Cartão de Crédito,CLI-00228,Processando
PED-20241102875,2024-11-12,Tablet,Eletrônicos,Norte,PA,5,1641.81,0.05,7798.61,0.0,Cartão de Crédito,CLI-01041,Entregue
PED-20241102876,2024-11-12,TV,Eletrodomésticos,Norte,RO,4,3928.33,0.0,15713.34,0.0,Cartão de Crédito,CLI-00864,Entregue
PED-20241102877,2024-11-12,TV,Eletrodomésticos,Norte,AM,5,3224.1,0.05,15314.48,0.0,Transferência,CLI-00765,Entregue
PED-20241102878,2024-11-12,Smartphone,Eletrônicos,Norte,AC,4,2641.78,0.0,10567.13,0.0,Boleto,CLI-00193,Entregue
PED-20241102879,2024-11-12,TV,Eletrodomésticos,Sul,RS,3,3547.88,0.1,9579.28,0.0,Cartão de Crédito,CLI-01346,Entregue
PED-20241102880,2024-11-13,Smartwatch,Acessórios,Sudeste,ES,5,1100.05,0.0,5500.27,0.0,Boleto,CLI-00793,Em trânsito
PED-20241102881,2024-11-13,Smartwatch,Acessórios,Nordeste,AL,3,1241.31,0.05,3537.74,0.0,Transferência,CLI-01256,Entregue
PED-20241102882,2024-11-13,Notebook,Informática,Norte,AM,3,4794.2,0.15,12225.2,0.0,Transferência,CLI-01397,Em trânsito
PED-20241102883,2024-11-13,Smartphone,Eletrônicos,Norte,TO,3,2722.06,0.1,7349.57,0.0,Transferência,CLI-01474,Entregue
PED-20241102884,2024-11-13,TV,Eletrodomésticos,Sudeste,RJ,3,3112.22,0.15,7936.17,0.0,Transferência,CLI-00923,Processando
PED-20241102885,2024-11-13,Smartphone,Eletrônicos,Sudeste,SP,3,2543.99,0.0,7631.97,0.0,Transferência,CLI-00292,Entregue
PED-20241102886,2024-11-13,Micro-ondas,Eletrodomésticos,Norte,AC,1,790.97,0.0,790.97,0.0,PIX,CLI-00506,Entregue
PED-20241102887,2024-11-13,Notebook,Informática,Centro-Oeste,GO,4,4808.64,0.0,19234.58,0.0,Cartão de Débito,CLI-00008,Processando
PED-20241102888,2024-11-13,Tablet,Eletrônicos,Sul,RS,4,1838.55,0.0,7354.2,0.0,Transferência,CLI-00933,Entregue
PED-20241102889,2024-11-14,Câmera,Eletrônicos,Nordeste,PI,1,2855.9,0.1,2570.31,0.0,PIX,CLI-01117,Entregue
PED-20241102890,2024-11-14,Fone de Ouvido,Acessórios,Centro-Oeste,MT,2,369.16,0.1,664.48,0.0,Cartão de Crédito,CLI-00837,Entregue
PED-20241102891,2024-11-14,Câmera,Eletrônicos,Norte,PA,3,3537.23,0.05,10081.11,0.0,PIX,CLI-00773,Entregue
PED-20241102892,2024-11-14,Micro-ondas,Eletrodomésticos,Sul,PR,3,709.31,0.0,2127.92,0.0,PIX,CLI-00097,Entregue
PED-20241102893,2024-11-14,Notebook,Informática,Sul,PR,2,4080.69,0.1,7345.24,0.0,Transferência,CLI-01301,Entregue
PED-20241102894,2024-11-14,Micro-ondas,Eletrodomésticos,Norte,RR,5,682.86,0.0,3414.32,0.0,Transferência,CLI-00930,Entregue
PED-20241102895,2024-11-15,Notebook,Informática,Norte,AC,1,4981.98,0.15,4234.68,0.0,Cartão de Crédito,CLI-00708,Entregue
PED-20241102896,2024-11-15,Console,Games,Centro-Oeste,MS,1,3130.33,0.0,3130.33,0.0,PIX,CLI-01431,Entregue
PED-20241102897,2024-11-15,Console,Games,Sudeste,MG,1,3189.07,0.0,3189.07,0.0,Boleto,CLI-01300,Entregue
PED-20241102898,2024-11-15,Geladeira,Eletrodomésticos,Centro-Oeste,MT,2,3871.23,0.05,7355.33,0.0,Cartão de Crédito,CLI-01142,Entregue
PED-20241102899,2024-11-15,TV,Eletrodomésticos,Norte,AC,4,3883.95,0.05,14759.02,0.0,Cartão de Crédito,CLI-00795,Em trânsito
PED-20241102900,2024-11-15,Smartwatch,Acessórios,Sul,SC,3,1359.03,0.15,3465.52,0.0,Transferência,CLI-01467,Em trânsito
PED-20241102901,2024-11-15,TV,Eletrodomésticos,Sul,RS,4,3773.32,0.0,15093.28,0.0,Boleto,CLI-00542,Entregue
PED-20241102902,2024-11-15,Micro-ondas,Eletrodomésticos,Norte,AP,4,760.0,0.05,2888.0,0.0,PIX,CLI-00697,Em trânsito
PED-20241102903,2024-11-16,Notebook,Informática,Sudeste,MG,5,4204.22,0.1,18919.0,0.0,Transferência,CLI-00622,Em trânsito
PED-20241102904,2024-11-16,TV,Eletrodomésticos,Sul,RS,5,3072.37,0.0,15361.83,0.0,PIX,CLI-00593,Entregue
PED-20241102905,2024-11-16,Tablet,Eletrônicos,Norte,AM,4,1850.95,0.1,6663.42,0.0,PIX,CLI-01188,Em trânsito
PED-20241102906,2024-11-16,Smartwatch,Acessórios,Norte,AC,1,1057.87,0.0,1057.87,0.0,Transferência,CLI-00969,Entregue
PED-20241102907,2024-11-16,Console,Games,Nordeste,SE,3,2623.54,0.15,6690.03,0.0,PIX,CLI-00945,Entregue
PED-20241102908,2024-11-16,Tablet,Eletrônicos,Centro-Oeste,MS,2,1619.87,0.15,2753.77,0.0,PIX,CLI-01039,Entregue
PED-20241102909,2024-11-16,Câmera,Eletrônicos,Nordeste,BA,2,3276.77,0.1,5898.19,0.0,Cartão de Débito,CLI-01083,Entregue
PED-20241102910,2024-11-16,Câmera,Eletrônicos,Norte,AM,4,3083.8,0.1,11101.67,0.0,Boleto,CLI-01332,Entregue
PED-20241102911,2024-11-16,Console,Games,Sudeste,RJ,5,2491.06,0.05,11832.54,0.0,Cartão de Débito,CLI-00070,Em trânsito
PED-20241102912,2024-11-16,Micro-ondas,Eletrodomésticos,Norte,AC,4,785.37,0.0,3141.47,0.0,Boleto,CLI-01167,Entregue
PED-20241102913,2024-11-16,Micro-ondas,Eletrodomésticos,Norte,PA,4,733.48,0.05,2787.21,0.0,Cartão de Débito,CLI-00143,Entregue
PED-20241102914,2024-11-16,Notebook,Informática,Sudeste,ES,2,5159.28,0.0,10318.56,0.0,Transferência,CLI-00860,Entregue
PED-20241102915,2024-11-16,Tablet,Eletrônicos,Sul,PR,1,1749.71,0.15,1487.25,0.0,PIX,CLI-00414,Cancelado
PED-20241102916,2024-11-17,Tablet,Eletrônicos,Sul,RS,2,1558.02,0.0,3116.04,0.0,Transferência,CLI-00471,Entregue
PED-20241102917,2024-11-17,Smartwatch,Acessórios,Nordeste,AL,1,1303.5,0.15,1107.97,0.0,Cartão de Débito,CLI-01160,Em trânsito
PED-20241102918,2024-11-17,Smartwatch,Acessórios,Sul,PR,1,1163.58,0.0,1163.58,0.0,Boleto,CLI-00699,Entregue
PED-20241102919,2024-11-17,TV,Eletrodomésticos,Centro-Oeste,MS,3,3792.45,0.1,10239.63,0.0,Boleto,CLI-01036,Entregue
PED-20241102920,2024-11-17,Câmera,Eletrônicos,Sul,SC,1,2751.69,0.05,2614.1,0.0,PIX,CLI-00520,Em trânsito
PED-20241102921,2024-11-17,Geladeira,Eletrodomésticos,Centro-Oeste,MT,3,4239.95,0.0,12719.86,0.0,Cartão de Crédito,CLI-01186,Entregue
PED-20241102922,2024-11-17,Geladeira,Eletrodomésticos,Sudeste,MG,2,4026.26,0.0,8052.52,0.0,Transferência,CLI-00014,Cancelado
PED-20241102923,2024-11-17,Câmera,Eletrônicos,Sul,SC,4,3449.73,0.0,13798.91,0.0,PIX,CLI-00683,Processando
PED-20241102924,2024-11-17,Smartphone,Eletrônicos,Norte,RR,4,2537.99,0.15,8629.15,0.0,Transferência,CLI-00813,Processando
PED-20241102925,2024-11-17,Smartphone,Eletrônicos,Sul,RS,2,2666.58,0.0,5333.16,0.0,Boleto,CLI-00154,Entregue
PED-20241102926,2024-11-17,TV,Eletrodomésticos,Sudeste,SP,5,3992.28,0.0,19961.4,0.0,Cartão de Débito,CLI-00428,Entregue
PED-20241102927,2024-11-17,Micro-ondas,Eletrodomésticos,Centro-Oeste,GO,5,874.67,0.1,3936.0,0.0,Cartão de Débito,CLI-00327,Entregue
PED-20241102928,2024-11-17,Geladeira,Eletrodomésticos,Norte,PA,1,3887.01,0.0,3887.01,0.0,Transferência,CLI-00742,Em trânsito
PED-20241102929,2024-11-18,Console,Games,Sul,PR,1,2778.07,0.15,2361.36,0.0,PIX,CLI-00616,Entregue
PED-20241102930,2024-11-18,Notebook,Informática,Norte,AM,2,4087.84,0.0,8175.68,0.0,Transferência,CLI-00014,Entregue
PED-20241102931,2024-11-18,TV,Eletrodomésticos,Sudeste,SP,3,3057.51,0.0,9172.53,0.0,Cartão de Débito,CLI-00640,Entregue
PED-20241102932,2024-11-18,Câmera,Eletrônicos,Sudeste,RJ,1,2861.25,0.0,2861.25,0.0,Cartão de Crédito,CLI-00169,Entregue
PED-20241102933,2024-11-18,TV,Eletrodomésticos,Nordeste,PB,3,3969.47,0.0,11908.41,0.0,Transferência,CLI-01021,Entregue
PED-20241102934,2024-11-18,Micro-ondas,Eletrodomésticos,Sul,PR,1,693.33,0.0,693.33,0.0,Boleto,CLI-00956,Entregue
PED-20241102935,2024-11-18,Câmera,Eletrônicos,Sudeste,SP,3,2884.27,0.15,7354.9,0.0,Cartão de Débito,CLI-00518,Entregue
PED-20241102936,2024-11-18,Smartwatch,Acessórios,Sul,RS,2,1332.38,0.05,2531.52,0.0,Transferência,CLI-00700,Entregue
PED-20241102937,2024-11-18,Smartwatch,Acessórios,Centro-Oeste,GO,2,1024.82,0.0,2049.65,0.0,Cartão de Débito,CLI-00291,Entregue
PED-20241102938,2024-11-19,Fone de Ouvido,Acessórios,Centro-Oeste,GO,4,353.67,0.15,1202.46,0.0,Cartão de Crédito,CLI-00181,Entregue
PED-20241102939,2024-11-19,Smartwatch,Acessórios,Nordeste,SE,5,1075.27,0.0,5376.35,0.0,Cartão de Crédito,CLI-00549,Entregue
PED-20241102940,2024-11-19,Geladeira,Eletrodomésticos,Nordeste,PI,1,4352.41,0.05,4134.79,0.0,PIX,CLI-00091,Entregue
PED-20241102941,2024-11-19,Notebook,Informática,Centro-Oeste,MS,4,4647.56,0.05,17660.73,0.0,Cartão de Crédito,CLI-01265,Entregue
PED-20241102942,2024-11-19,Tablet,Eletrônicos,Nordeste,PE,5,1600.58,0.0,8002.88,0.0,Boleto,CLI-01126,Em trânsito
PED-20241102943,2024-11-19,Câmera,Eletrônicos,Sul,RS,2,3396.83,0.1,6114.3,0.0,Cartão de Crédito,CLI-00551,Entregue
PED-20241102944,2024-11-19,Micro-ondas,Eletrodomésticos,Sul,SC,5,761.71,0.0,3808.56,0.0,Cartão de Crédito,CLI-00704,Entregue
PED-20241102945,2024-11-19,Geladeira,Eletrodomésticos,Nordeste,RN,1,3667.43,0.0,3667.43,0.0,Cartão de Débito,CLI-00171,Em trânsito
PED-20241102946,2024-11-19,Smartwatch,Acessórios,Centro-Oeste,GO,1,1345.45,0.05,1278.18,0.0,Cartão de Débito,CLI-00620,Entregue
PED-20241102947,2024-11-19,Notebook,Informática,Nordeste,CE,3,4582.74,0.05,13060.81,0.0,Transferência,CLI-00844,Em trânsito
PED-20241102948,2024-11-19,Tablet,Eletrônicos,Norte,PA,3,1854.7,0.1,5007.68,0.0,Boleto,CLI-01420,Cancelado
PED-20241102949,2024-11-19,Notebook,Informática,Sul,SC,5,5110.83,0.05,24276.46,0.0,Boleto,CLI-01323,Entregue
PED-20241102950,2024-11-19,Console,Games,Norte,AC,2,3120.77,0.0,6241.54,0.0,PIX,CLI-00405,Entregue
PED-20241102951,2024-11-19,Câmera,Eletrônicos,Nordeste,SE,5,3195.59,0.1,14380.16,0.0,Cartão de Débito,CLI-00742,Processando
PED-20241102952,2024-11-20,TV,Eletrodomésticos,Sudeste,MG,4,3765.32,0.0,15061.27,0.0,Transferência,CLI-01386,Entregue
PED-20241102953,2024-11-20,Smartphone,Eletrônicos,Sul,PR,5,2160.16,0.0,10800.78,0.0,Transferência,CLI-01326,Entregue
PED-20241102954,2024-11-20,Smartphone,Eletrônicos,Nordeste,CE,3,2478.18,0.05,7062.8,0.0,Cartão de Crédito,CLI-01477,Processando
PED-20241102955,2024-11-20,Smartphone,Eletrônicos,Centro-Oeste,MT,1,2576.06,0.05,2447.25,0.0,Cartão de Débito,CLI-00468,Entregue
PED-20241102956,2024-11-20,TV,Eletrodomésticos,Norte,PA,3,3897.93,0.05,11109.1,0.0,Boleto,CLI-00258,Entregue
PED-20241102957,2024-11-20,Câmera,Eletrônicos,Nordeste,CE,1,2931.99,0.1,2638.79,0.0,Transferência,CLI-00174,Entregue
PED-20241102958,2024-11-20,Smartwatch,Acessórios,Sudeste,SP,3,1073.39,0.0,3220.17,0.0,Cartão de Crédito,CLI-00943,Entregue
PED-20241102959,2024-11-20,Tablet,Eletrônicos,Sul,SC,3,2022.18,0.0,6066.54,0.0,PIX,CLI-00863,Entregue
PED-20241102960,2024-11-20,Micro-ondas,Eletrodomésticos,Sudeste,SP,1,805.21,0.0,805.21,0.0,Boleto,CLI-00446,Cancelado
PED-20241102961,2024-11-21,Câmera,Eletrônicos,Centro-Oeste,MT,4,3489.08,0.0,13956.33,0.0,Transferência,CLI-01306,Entregue
PED-20241102962,2024-11-21,Fone de Ouvido,Acessórios,Nordeste,AL,4,393.22,0.05,1494.23,0.0,Cartão de Crédito,CLI-00723,Em trânsito
PED-20241102963,2024-11-21,Fone de Ouvido,Acessórios,Centro-Oeste,DF,2,314.95,0.0,629.89,0.0,Cartão de Débito,CLI-01493,Entregue
PED-20241102964,2024-11-21,Fone de Ouvido,Acessórios,Norte,RO,1,301.98,0.0,301.98,24.31,Transferência,CLI-00078,Entregue
PED-20241102965,2024-11-21,Smartphone,Eletrônicos,Norte,RO,4,2429.93,0.15,8261.78,0.0,Boleto,CLI-00925,Entregue
PED-20241102966,2024-11-21,Geladeira,Eletrodomésticos,Norte,PA,3,3970.8,0.15,10125.55,0.0,PIX,CLI-00361,Cancelado
PED-20241102967,2024-11-22,Fone de Ouvido,Acessórios,Sudeste,ES,5,349.23,0.0,1746.17,0.0,Cartão de Crédito,CLI-00887,Entregue
PED-20241102968,2024-11-22,TV,Eletrodomésticos,Nordeste,PB,5,3210.87,0.0,16054.33,0.0,Boleto,CLI-01401,Entregue
PED-20241102969,2024-11-22,Micro-ondas,Eletrodomésticos,Norte,RR,1,746.52,0.0,746.52,0.0,Transferência,CLI-00376,Entregue
PED-20241102970,2024-11-22,Câmera,Eletrônicos,Sul,PR,4,3255.62,0.0,13022.47,0.0,Boleto,CLI-00509,Entregue
PED-20241102971,2024-11-22,Geladeira,Eletrodomésticos,Sudeste,RJ,2,3594.81,0.05,6830.15,0.0,PIX,CLI-00510,Entregue
PED-20241102972,2024-11-22,Fone de Ouvido,Acessórios,Sudeste,RJ,2,341.93,0.0,683.85,0.0,Boleto,CLI-00601,Em trânsito
PED-20241102973,2024-11-22,TV,Eletrodomésticos,Nordeste,BA,5,3540.67,0.0,17703.35,0.0,Cartão de Débito,CLI-00323,Entregue
PED-20241102974,2024-11-22,Smartphone,Eletrônicos,Sul,RS,3,2158.62,0.0,6475.85,0.0,Boleto,CLI-00510,Entregue
PED-20241102975,2024-11-22,Tablet,Eletrônicos,Nordeste,PE,1,1793.24,0.0,1793.24,0.0,PIX,CLI-00665,Entregue
PED-20241102976,2024-11-22,Geladeira,Eletrodomésticos,Norte,AM,5,4774.59,0.0,23872.94,0.0,Cartão de Crédito,CLI-00560,Entregue
PED-20241102977,2024-11-22,Tablet,Eletrônicos,Sul,PR,3,2041.0,0.05,5816.86,0.0,Cartão de Crédito,CLI-01216,Entregue
PED-20241102978,2024-11-23,Micro-ondas,Eletrodomésticos,Sul,SC,3,885.4,0.0,2656.21,0.0,Transferência,CLI-00073,Entregue
PED-20241102979,2024-11-23,TV,Eletrodomésticos,Centro-Oeste,DF,5,3070.69,0.0,15353.45,0.0,PIX,CLI-00044,Em trânsito
PED-20241102980,2024-11-23,Câmera,Eletrônicos,Sul,PR,3,3306.79,0.0,9920.37,0.0,Cartão de Crédito,CLI-01263,Cancelado
PED-20241102981,2024-11-23,TV,Eletrodomésticos,Sudeste,MG,4,3876.24,0.0,15504.95,0.0,Cartão de Crédito,CLI-00804,Entregue
PED-20241102982,2024-11-23,Console,Games,Sul,RS,5,2910.72,0.0,14553.58,0.0,Cartão de Débito,CLI-00504,Processando
PED-20241102983,2024-11-23,Smartphone,Eletrônicos,Norte,AM,4,2225.6,0.0,8902.38,0.0,Transferência,CLI-01346,Entregue
PED-20241102984,2024-11-23,Câmera,Eletrônicos,Norte,PA,3,2846.17,0.0,8538.5,0.0,Cartão de Crédito,CLI-00641,Entregue
PED-20241102985,2024-11-24,Smartphone,Eletrônicos,Nordeste,CE,1,2360.79,0.1,2124.71,0.0,Transferência,CLI-00735,Entregue
PED-20241102986,2024-11-24,Console,Games,Centro-Oeste,MS,4,3116.9,0.0,12467.61,0.0,Boleto,CLI-01419,Entregue
PED-20241102987,2024-11-24,Console,Games,Sudeste,SP,5,2411.87,0.0,12059.36,0.0,PIX,CLI-00856,Entregue
PED-20241102988,2024-11-24,Notebook,Informática,Sudeste,RJ,5,4025.88,0.1,18116.46,0.0,Transferência,CLI-00202,Entregue
PED-20241102989,2024-11-24,Geladeira,Eletrodomésticos,Centro-Oeste,GO,1,3924.12,0.05,3727.91,0.0,Cartão de Débito,CLI-00498,Entregue
PED-20241102990,2024-11-24,Geladeira,Eletrodomésticos,Centro-Oeste,DF,4,4788.28,0.05,18195.45,0.0,PIX,CLI-00182,Entregue
PED-20241102991,2024-11-24,Geladeira,Eletrodomésticos,Nordeste,AL,5,3627.64,0.0,18138.2,0.0,Transferência,CLI-00782,Entregue
PED-20241102992,2024-11-24,Câmera,Eletrônicos,Norte,TO,5,3234.85,0.0,16174.25,0.0,Boleto,CLI-01074,Entregue
PED-20241102993,2024-11-24,Smartphone,Eletrônicos,Sudeste,ES,2,2660.9,0.0,5321.8,0.0,Transferência,CLI-00230,Em trânsito
PED-20241102994,2024-11-24,Smartwatch,Acessórios,Norte,PA,2,1184.92,0.0,2369.83,0.0,Cartão de Crédito,CLI-00955,Entregue
PED-20241102995,2024-11-24,Geladeira,Eletrodomésticos,Sul,PR,1,4778.88,0.0,4778.88,0.0,Cartão de Débito,CLI-01237,Entregue
PED-20241102996,2024-11-24,TV,Eletrodomésticos,Centro-Oeste,MT,1,3648.62,0.0,3648.62,0.0,Transferência,CLI-01124,Processando
PED-20241102997,2024-11-25,Fone de Ouvido,Acessórios,Norte,AC,1,324.82,0.05,308.58,32.12,Cartão de Débito,CLI-00777,Entregue
PED-20241102998,2024-11-25,Geladeira,Eletrodomésticos,Centro-Oeste,MS,4,4039.44,0.1,14542.0,0.0,Cartão de Débito,CLI-00207,Entregue
PED-20241102999,2024-11-25,Notebook,Informática,Norte,RO,3,4406.99,0.0,13220.98,0.0,PIX,CLI-00824,Entregue
PED-20241103000,2024-11-25,Fone de Ouvido,Acessórios,Nordeste,MA,1,350.4,0.15,297.84,57.63,Boleto,CLI-00034,Entregue
PED-20241103001,2024-11-25,Smartphone,Eletrônicos,Sul,SC,5,2751.17,0.0,13755.85,0.0,Boleto,CLI-00492,Entregue
PED-20241103002,2024-11-25,TV,Eletrodomésticos,Norte,AC,2,2994.35,0.0,5988.7,0.0,Cartão de Débito,CLI-01409,Entregue
PED-20241103003,2024-11-25,Geladeira,Eletrodomésticos,Norte,AM,5,4556.28,0.05,21642.35,0.0,PIX,CLI-01122,Entregue
PED-20241103004,2024-11-25,TV,Eletrodomésticos,Sul,RS,1,3125.76,0.15,2656.89,0.0,PIX,CLI-00595,Entregue
PED-20241103005,2024-11-25,Câmera,Eletrônicos,Nordeste,BA,1,3676.92,0.0,3676.92,0.0,Cartão de Crédito,CLI-01039,Entregue
PED-20241103006,2024-11-25,Smartphone,Eletrônicos,Centro-Oeste,GO,5,2759.98,0.05,13109.89,0.0,Boleto,CLI-01066,Entregue
PED-20241103007,2024-11-25,Geladeira,Eletrodomésticos,Norte,PA,3,4045.66,0.05,11530.13,0.0,Boleto,CLI-00578,Entregue
PED-20241103008,2024-11-26,Fone de Ouvido,Acessórios,Centro-Oeste,GO,1,300.39,0.1,270.35,20.17,Boleto,CLI-01260,Entregue
PED-20241103009,2024-11-26,Smartwatch,Acessórios,Centro-Oeste,GO,1,1197.02,0.15,1017.47,0.0,Cartão de Débito,CLI-01164,Entregue
PED-20241103010,2024-11-26,Micro-ondas,Eletrodomésticos,Norte,RO,3,779.19,0.05,2220.71,0.0,Transferência,CLI-01017,Entregue
PED-20241103011,2024-11-26,Fone de Ouvido,Acessórios,Nordeste,PE,5,361.09,0.05,1715.19,0.0,PIX,CLI-00318,Entregue
PED-20241103012,2024-11-26,TV,Eletrodomésticos,Nordeste,AL,1,2979.39,0.0,2979.39,0.0,Boleto,CLI-00460,Entregue
PED-20241103013,2024-11-26,Smartwatch,Acessórios,Sudeste,MG,4,1287.68,0.05,4893.19,0.0,Cartão de Crédito,CLI-00378,Em trânsito
PED-20241103014,2024-11-26,Câmera,Eletrônicos,Sudeste,MG,5,3261.31,0.0,16306.54,0.0,Cartão de Crédito,CLI-01058,Em trânsito
PED-20241103015,2024-11-26,Tablet,Eletrônicos,Centro-Oeste,DF,3,1567.5,0.05,4467.38,0.0,Transferência,CLI-00236,Entregue
PED-20241103016,2024-11-26,Tablet,Eletrônicos,Sul,PR,2,1793.41,0.1,3228.14,0.0,PIX,CLI-00996,Entregue
PED-20241103017,2024-11-26,Micro-ondas,Eletrodomésticos,Sudeste,ES,2,779.91,0.0,1559.82,0.0,Cartão de Débito,CLI-01253,Entregue
PED-20241103018,2024-11-27,Câmera,Eletrônicos,Centro-Oeste,MT,3,3010.81,0.0,9032.44,0.0,PIX,CLI-01422,Entregue
PED-20241103019,2024-11-27,Geladeira,Eletrodomésticos,Sul,SC,5,4255.72,0.05,20214.66,0.0,Cartão de Crédito,CLI-00501,Entregue
PED-20241103020,2024-11-27,TV,Eletrodomésticos,Sul,SC,1,3290.21,0.0,3290.21,0.0,Cartão de Crédito,CLI-00226,Entregue
PED-20241103021,2024-11-27,Geladeira,Eletrodomésticos,Sudeste,RJ,4,4425.59,0.15,15047.01,0.0,Cartão de Crédito,CLI-00540,Entregue
PED-20241103022,2024-11-27,Notebook,Informática,Centro-Oeste,GO,5,4376.83,0.05,20789.95,0.0,PIX,CLI-00931,Entregue
PED-20241103023,2024-11-27,Notebook,Informática,Centro-Oeste,DF,1,4924.69,0.1,4432.22,0.0,PIX,CLI-00775,Entregue
PED-20241103024,2024-11-27,Micro-ondas,Eletrodomésticos,Sul,SC,4,778.21,0.1,2801.55,0.0,Boleto,CLI-00593,Entregue
PED-20241103025,2024-11-27,Notebook,Informática,Sudeste,RJ,3,3930.96,0.0,11792.89,0.0,Cartão de Crédito,CLI-01057,Entregue
PED-20241103026,2024-11-27,Notebook,Informática,Sudeste,SP,3,3838.11,0.0,11514.32,0.0,Boleto,CLI-00321,Cancelado
PED-20241103027,2024-11-27,Câmera,Eletrônicos,Sudeste,ES,5,3361.78,0.0,16808.88,0.0,Cartão de Crédito,CLI-01029,Entregue
PED-20241103028,2024-11-28,Câmera,Eletrônicos,Norte,AM,5,3435.05,0.0,17175.23,0.0,Cartão de Débito,CLI-00929,Em trânsito
PED-20241103029,2024-11-28,Notebook,Informática,Nordeste,PI,4,4535.87,0.0,18143.46,0.0,Cartão de Crédito,CLI-00538,Entregue
PED-20241103030,2024-11-28,Câmera,Eletrônicos,Norte,RO,3,3174.85,0.0,9524.55,0.0,Cartão de Débito,CLI-01229,Entregue
PED-20241103031,2024-11-28,Smartwatch,Acessórios,Sudeste,ES,3,1029.84,0.0,3089.51,0.0,Cartão de Débito,CLI-00544,Em trânsito
PED-20241103032,2024-11-28,Smartwatch,Acessórios,Centro-Oeste,MS,1,1237.54,0.0,1237.54,0.0,Cartão de Crédito,CLI-01451,Entregue
PED-20241103033,2024-11-28,Fone de Ouvido,Acessórios,Norte,AP,5,327.84,0.0,1639.19,0.0,Cartão de Débito,CLI-00616,Em trânsito
PED-20241103034,2024-11-28,Notebook,Informática,Sudeste,ES,1,4127.6,0.05,3921.22,0.0,Cartão de Débito,CLI-00719,Em trânsito
